1,2,3,4,5,6,7,8,9,10,11,12,Label,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01106.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01107.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01108.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01109.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01110.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01111.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01112.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01113.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01114.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01115.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01116.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01117.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01118.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01119.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01120.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01121.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01122.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01123.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01124.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01125.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01126.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01127.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01128.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01129.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01140.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01141.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01142.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01143.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01144.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01145.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01146.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01147.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01148.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01149.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01150.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01151.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01152.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01153.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01154.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01155.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01156.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01157.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01158.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01159.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01160.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01161.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01162.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01163.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01168.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01169.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01170.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01171.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01172.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01173.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01174.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01175.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01176.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01177.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01178.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01179.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01180.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01181.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01182.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01183.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01184.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01185.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01186.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01187.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01188.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01189.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01190.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01191.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01192.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01193.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01194.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01195.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01196.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01197.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01198.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01199.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01200.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01201.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01202.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01203.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01204.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01205.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01206.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01207.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01208.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01209.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01210.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01211.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01212.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01213.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01214.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01215.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01216.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01217.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01218.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01219.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01220.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01221.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01222.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01223.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01224.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01225.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01226.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01227.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01232.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01233.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01234.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01235.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01236.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01237.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01238.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01239.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01240.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01241.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01242.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01243.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01245.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01246.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01247.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01248.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01249.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01250.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01251.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01252.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01253.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01254.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01255.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01256.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01257.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01258.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01259.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01260.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01261.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01262.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01263.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01264.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01265.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01266.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01267.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01268.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01269.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01270.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01271.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01272.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01273.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01274.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01275.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01276.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01277.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01278.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01279.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01280.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01284.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01285.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01286.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01287.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01288.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01289.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01290.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01291.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01292.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01293.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01294.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01295.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01296.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01297.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01298.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01299.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01300.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01301.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01302.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01303.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01304.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01305.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01306.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01307.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01308.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01309.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01310.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01311.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01312.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01313.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01314.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01315.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01316.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01317.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01318.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01319.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01330.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01331.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01332.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01333.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01334.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01335.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01336.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01337.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01338.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01339.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01340.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01341.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01342.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01343.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01344.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01345.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01346.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01347.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01348.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01349.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01350.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01351.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01352.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01353.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01354.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01355.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01356.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01357.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01358.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01359.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01360.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01361.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01362.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01363.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01364.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01365.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01372.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01373.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01374.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01375.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01376.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01377.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01378.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01379.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01380.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01381.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01382.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01383.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01384.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01385.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01386.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01387.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01388.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01389.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01390.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01391.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01392.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01393.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01394.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01395.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01399.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01400.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01401.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01402.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01403.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01404.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01405.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01406.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01407.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01408.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01409.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01410.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01411.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01412.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01413.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01414.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01415.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01416.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01417.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01418.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01419.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01420.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01421.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01422.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01423.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01424.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01425.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01426.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01427.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01428.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01429.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01430.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01431.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01432.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01433.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S5\img01434.jpg,4,,,
